Cluster Name,Angular Separation (arcseconds),kpc/arcsec Scale,kpc Separation,Z Separation,Z Separation over +1,K0 (keV cm2),K0err (keV cm2)
SPT-CLJ0307-6225,2.56013265255311,6.559946457090417,16.794333123797266,0.0017012089810017508,0.0006238125395820226,,
SPT-CLJ0307-6225,4.069286099388433,6.559946457090417,26.694298930570437,0.005747841105354055,0.002107663077897402,,
SPT-CLJ2148-6116,11.617025675453132,6.515324448153787,75.68869139811005,0.004028021015761962,0.0014640356460853467,,
SPT-CL_J2331-5051,0.7359948401611395,6.515324448153787,4.795245175816911,0.029071803852889773,0.010566518141311305,,
WHL_J135716.8+623249,0.9002364668794322,6.469891919043377,5.824432642291399,0.06394316163410288,0.023032629558541216,,
400d_J1120+2326,5.391438630448545,6.464155184780499,34.85109597643984,0.04448398576512439,0.0160051216389244,,
SPT-CLJ0456-5116,10.396487670632556,6.464155184780499,67.20450967962597,0.0012455516014233503,0.0004481434058898354,,
ACT-CL_J0346-5438,2.870185116778312,6.394300014880879,18.35282473492644,0.03441818181818182,0.012212903225806452,,
SPT-CLJ0307-5042,2.4162949680985077,6.394300014880879,15.45051495046888,0.05090909090909075,0.0180645161290322,,
MCXC_J0454.1-0300,7.531051636949616,6.394300014880879,48.1558035942156,0.020000000000000018,0.007096774193548394,193.3504602,20.56101313
400d_J1354-0221,3.8478176150328776,6.370593829712771,24.51288315618856,0.0034065934065933565,0.0012031047865459074,,
MACS_J0717+3745,3.3757769516789753,6.370593829712771,21.505703818852666,0.03406593406593397,0.012031047865459218,,
RX_J0848.8+4455,10.137709065653977,6.352674159342231,64.4015624163095,0.05340699815837921,0.018794556059624053,,
GMBCG_J215.94948+24.07846,0.3283828630747207,6.352674159342231,2.0861093286255965,0.005524861878453043,0.0019442644199611162,5.560099115,3.402985957
Cl_0016+16,6.877287695322621,6.340660608514955,43.606547183156735,0.004251386321626559,0.0014925373134328157,165.4635935,19.83432198
WARP_J1524.6+0957,41.886740509990766,6.185864738119918,259.105711115531,0.0,0.0,,
MACS_J0911.2+1746,4.617310356302823,6.114966482671554,28.23469806888401,0.0001980198019801762,6.644518272424518e-05,,
WARP_J0030.5+2618,3.0636903105368782,6.082160230403015,18.633855365018462,0.0040000000000000036,0.0013333333333333346,,
WHL_J142716.1+440730,0.058638209413949836,6.068934966153758,0.35587147946496667,0.024096385542168697,0.008010680907877177,12.5949367,3.479032735
MACS_J1311.0-0311,1.5891840101654713,6.04230688825368,9.602337491325434,0.004595141700404847,0.0015194109772422987,32.42311288,3.780681509
400d_J0926+1242,1.2858939233607722,6.008686265770345,7.726533156535417,0.005910020449897758,0.0019408999328408354,,
MACS_J1824.3+4309,19.068351909469435,5.9951328095425644,114.31730215636381,0.008213552361396311,0.0026899798251513135,,
SPT-CLJ0334-4659,0.7435665943870913,5.981518847663451,4.447657598819311,0.003979381443298943,0.0012996632996632913,,
MACS_J2214-1359,1.1679642952742528,5.967844120222085,6.970228852181781,0.024844720496894433,0.008091706001348625,150.1977052,23.60052444
SPT-CLJ2233-5339,10.394593697113987,5.947217521904793,61.818909768557425,0.08652708333333331,0.02806283783783783,,
SPT-CLJ2145-5644,2.4286875006634183,5.947217521904793,14.443932859176641,0.002708333333333382,0.0008783783783783941,,
MACS_J1105.7-1014,9.412960599125798,5.84911827073707,55.05751982207486,0.0,0.0,,
SDSS_J1115+5319_CLUSTER,5.632079577623798,5.84911827073707,32.942699559724474,0.0,0.0,,
MACS_J1621.3+3810,1.2476238980219956,5.8419935939440695,7.288610819896027,0.0,0.0,-2.413422374,5.625767322
3C_295,1.1370904846368832,5.834853057968773,6.634755891470712,0.0056034482758621695,0.0017759562841530374,,
400d_J1641+4001,0.9074963996722921,5.834853057968773,5.295108142723525,0.003987068965517161,0.001263661202185767,,
SPT-CL_J0509-5342,1.7109260013570466,5.827696628539203,9.97075768978852,0.0030237580993520783,0.0009569377990430706,,
MACS0140.0-0555,27.728293979963844,5.762567860657387,159.78617571979936,0.006607929515418508,0.00206327372764787,,
OC02_J1701+6412,0.35796988614492725,5.755250592709708,2.0602063994078192,0.0022075055187637986,0.0006882312456985553,,
LCDCS_0829,1.088429217702669,5.740567192981907,6.248201059026904,0.0015521064301551627,0.00048242591316332076,3.460229123,2.29858974
MACS_J1108.9+0906,5.79116655992058,5.725818405564954,33.159168078485536,0.031180400890868622,0.009661835748792279,80.24928325,38.93989457
MACS_J1359.2-1929,1.5558389394433751,5.711003946111187,8.885402322674558,,,19.0128541,3.628066286
MACS_J1359.2-1929,0.5495139373230922,5.711003946111187,3.1382762644952744,,,19.0128541,3.628066286
2MASSi_J0913454+405628,0.5284495642996921,5.673678603269364,2.9982529858741813,0.0,0.0,23.53436616,2.754219873
MACS_J1206.2-0847,1.8220231256892228,5.658632031582411,10.310158421308941,0.0029999999999999723,0.0009166666666666583,54.19987647,11.44318455
MACS_J0417.5-1154,7.412261264684403,5.658632031582411,41.94325901880072,0.0018181818181818702,0.0005555555555555715,23.91943497,8.332098963
WHL_J224319.8-093530,19.974502529591067,5.5977731180961685,111.8127333074888,0.016203703703703717,0.004888268156424585,,
MACS_J0451.9+0006,4.351816266899354,5.582388759921659,24.293530213583185,0.011627906976744196,0.0034965034965035,,
SPT-CLJ2135-5726,7.132884755164058,5.559183791906311,39.65301732044365,0.008196721311475417,0.002452697967764543,,
SDSSCGB_08842,1.7960328927165439,5.551414404306755,9.97052287123535,0.014084507042253534,0.004207573632538574,,
SDSSCGB_08842,7.654235432991994,5.551414404306755,42.4918328366669,0.0007981220657277159,0.00023842917251052384,,
MCXC_J1623.5+2634,1.5216277972156278,5.551414404306755,8.447186471456394,0.002347417840375589,0.0007012622720897622,,
MACS_J0358.8-2955,3.0202220223831415,5.543627754771086,16.742986628854045,0.021176470588235314,0.006315789473684216,26.15137019,14.95643678
MACS_J0455.2+0657,1.7283556266617395,5.543627754771086,9.581360222076793,,,,
MACS_J0358.8-2955,41.25625046230979,5.543627754771086,228.709295120648,0.0039999999999999515,0.0011929824561403364,26.15137019,14.95643678
SPT-CL_J0551-5709,17.99986355150376,5.528002518480766,99.50329104502293,0.008274231678487004,0.0024595924104005643,,
MACS_J2046.0-3430,0.5074805235163645,5.528002518480766,2.8053536120784006,0.00472813238770686,0.0014054813773717511,6.476170253,2.107999215
SPT-CLJ0252-4824,1.742192152231347,5.512307779240828,9.603499353677176,0.0023752969121140165,0.0007037297677691773,,
MACS_J0416.1-2403,8.242449871593287,5.504434250651703,45.37002338247782,0.046904761904761894,0.013873239436619715,76.27244299,106.5217605
SPT-CL_J0234-5831,2.598020206928643,5.46480348235988,14.197669874064985,0.0009638554216866409,0.00028268551236746,,
WHL_J022825.9+003202,4.758392468737494,5.45682443333117,25.965712286785784,0.0458937198067632,0.01343705799151341,,
MCXC_J2228.6+2036,6.718020285596058,5.440813129190267,36.55149297203758,0.0,0.0,,
PLCKESZ_G304.84-41.42,26.28523012374914,5.424730623001008,142.59029278493054,0.1317073170731707,0.03829787234042553,-48.26712337,43.67531794
PLCKESZ_G304.84-41.42,0.697306959909494,5.424730623001008,3.7827024190527685,0.4512195121951219,0.13120567375886524,-48.26712337,43.67531794
MACS_J0553.4-3342,2.795197828630578,5.400472672241301,15.095389487027658,0.05085995085995099,0.014712153518123704,106.5767327,46.57404126
MACS_J0553.4-3342,80.27395517588974,5.400472672241301,433.51730122011566,0.0454545454545455,0.013148542999289279,106.5767327,46.57404126
400d_J1312+3900,5.80136728072775,5.3760527425384605,31.188456480029313,0.000420792079207792,0.00012108262108258403,,
MACS_J0429.6-0253,0.6055760983740122,5.3349899816557125,3.230742417955509,0.005012531328320806,0.0014295925661186575,12.16901712,3.110479556
MACS_J1354.6+7715,5.800820054089571,5.318436931455378,30.851295608396956,0.007556675062972299,0.002147458840372228,,
MACS_J1720.2+3536,0.6240563974664949,5.268334882318213,3.287738087306574,0.010230179028133002,0.0028756290438533456,12.31214016,2.522833442
ZwCl_0024.0+1652,4.901885951882006,5.259919520733874,25.783525606715312,0.03589743589743593,0.010071942446043173,,
WHL_J141623.8+444528,0.9577540744581345,5.226070785921899,5.005290588623324,0.08031088082901561,0.022366522366522385,18.73369098,17.58297325
GMBCG_J179.81192+49.79669,12.850283148986874,5.200486412882202,66.82772291799536,0.08616187989556143,0.02386117136659438,,
MACS_J0949.8+1708,4.01422820504025,5.200486412882202,20.875939238520328,0.0,0.0,,
MACS_J0011.7-1523,0.6951175781417609,5.157465618641429,3.585045010179429,0.002645502645502648,0.0007256894049346885,7.905560331,6.688152504
ABELL_0370,26.98468151729377,5.131423167301451,138.46981990009252,0.006666666666666672,0.0018181818181818197,256.6987849,27.69287741
ZwCl_0848.5+3341,1.6347306247745472,5.096429189514091,8.331288873093609,0.10512129380053903,0.028446389496717708,,
400d_J0318-0302,34.13832621703922,5.087632065278582,173.6832431167492,0.0,0.0,,
NSCS_J122648+215157,4.541702208644081,5.087632065278582,23.106509787644182,0.1837837837837838,0.049635036496350364,57.71948801,16.38793688
MCXC_J0027.8+2616,9.802595137681736,5.0611232827846395,49.612142483032535,0.002724795640326978,0.0007315288953913686,,
MCXC_J1731.6+2251,20.536663683539857,5.052247739005136,103.75631266187312,0.016393442622950834,0.004392386530014645,,
SDSS_J015021.27-100530.5_GROUP,1.2358450210533447,5.043352480282043,6.2328020521736,0.0,0.0,,
MCXC_J0035.4-2015,1.347218565566556,5.034437462356558,6.782487616470535,0.12637362637362634,0.03372434017595307,136.3763388,16.25504296
WHL_J093820.9+520243,11.519048811223696,4.998578909302697,57.578874443011074,0.04999999999999989,0.013235294117647031,92.45939451,18.08901106
MACS_J1006.9+3200,11.184132758455315,4.989564427324292,55.803950962060945,0.10935933147632317,0.0288888888888889,,
GALEX_J094712.4+762313,0.42391643851345684,4.944190704822215,2.095923714919571,0.025423728813559344,0.006646971935007391,25.08675322,1.567618458
MACS_J1931.8-2635,0.9448183081096156,4.925899756348607,4.654080273710859,0.0,0.0,20.74614369,1.384883305
MACS_J1115.8+0129,1.3509814026146014,4.925899756348607,6.654798961970765,0.0,0.0,22.14670928,2.422180462
SPT-CL_J2355-5056,0.7353184594395339,4.907527425762165,3.6085955063686965,0.09028571428571418,0.023407407407407377,,
400d_J0302-0423,0.9837746748867827,4.907527425762165,4.827901197777144,0.2628571428571428,0.06814814814814812,,
SPT-CLJ0106-5943,4.695372514473485,4.889073344923514,22.956020604998812,0.00698275862068978,0.0018026706231454327,,
ABELL_S1063,1.28453507144585,4.8798155325705475,6.268294193773078,0.003458213256484249,0.0008908685968819854,78.78451225,19.91261078
MACS_J1532.8+3021,0.46899288544905543,4.86123813172154,2.2798860982510605,0.04927536231884063,0.012639405204460979,13.36477019,0.900828014
MCXC_J2031.8-4037,32.023246405893055,4.8332168894723395,154.7752953846967,0.0058187134502925356,0.001482861400894223,,
MCXC_J0152.5-2853,0.19071889384221552,4.823834916741009,0.9199964593983011,,,,
MCXC_J0520.7-1328,1.4401017962017826,4.814432086095469,6.93327229487758,0.19402647058823527,0.04923059701492537,,
WHL_J125933.4+600409,2.196337259759076,4.719246113723364,10.36505607754384,0.04848484848484836,0.012030075187969893,327.1141556,56.11776264
MACS_J0712.3+5931,1.7158808782997332,4.699953836523901,8.064560916982831,,,,
ABELL_1722,3.2839511526610097,4.699953836523901,15.434418818906199,0.0060975609756097615,0.0015060240963855433,,
MACS_J0712.3+5931,0.17934019190645625,4.699953836523901,0.8428906229936817,,,,
MCXC_J2049.9-3216,4.4461430202337064,4.670854170488536,20.7672856686471,,,,
MACS_J2135-0102,17.770046586787316,4.670854170488536,83.0012962096711,0.04307692307692312,0.010566037735849066,,
MACS_J2229.8-2756,0.8652093266033768,4.661111085091028,4.032836783155143,0.006172839506172844,0.0015105740181268895,7.679497422,1.376340964
MACS_J0308.9+2645,2.7551946935244818,4.661111085091028,12.842268527570939,0.06975308641975311,0.017069486404833842,144.0107058,31.44871198
WHL_J135949.5+623047,0.4853445198146261,4.641559822603615,2.252755623292413,0.01552795031055902,0.0037821482602118034,21.23812114,6.092668
ABELL_0402,1.8562501966755056,4.641559822603615,8.615896333589086,0.11650310559006208,0.02837670196671709,115.2405205,24.78549945
NSCS_J121831+401236,12.407111828058678,4.621921439797941,57.344696164075025,0.05625000000000005,0.013636363636363648,,
MACS_J1427.6-2521,0.930273150690479,4.602195537071099,4.281298942364792,0.0,0.0,9.473921358,4.811190542
MCXC_J2003.5-2323,43.25094505849577,4.592299640255138,198.62129943282488,0.009495268138801301,0.0022854973424449605,217.8881298,91.72455968
MACS_J0242.6-2132,0.06168386106838408,4.562479562333063,0.2814313554502945,0.0,0.0,9.401549373,1.572949282
MACS_J2140.2-2339,0.3752670576972977,4.552495238141714,1.7084014931983995,0.0,0.0,12.92757068,1.100710473
WHL_J114224.8+583205,53.2902630229534,4.532459836641867,241.53597683561748,0.04180064308681676,0.009916094584286814,459.8512792,44.95779117
ABELL_2744,38.38054784327376,4.502239082315209,172.79840250065584,0.02857142857142849,0.00672782874617735,151.7160641,90.74891151
ABELL_1300,8.669443058800553,4.492120584172834,38.944183617752266,0.0022801302931595387,0.0005355776587605038,65.70918963,26.35668255
WHL_J130558.9+263048,12.18056098160097,4.471815906885883,54.46922635231674,0.009836065573770501,0.002298850574712646,,
MACS_J2245.0+2637,1.0028730135180501,4.4616296235821,4.474447945803185,0.0,0.0,38.96842233,6.767550901
MCXC_J1010.5-1239,5.31251025841717,4.430934367000848,23.539384279065196,0.016279069767441912,0.0037663335895465147,22.53130311,50.16576116
PLCKESZ_G292.51+21.98,5.657087511644598,4.420656970605884,25.008043341679187,,,,
ABELL_S0295,17.818402472659653,4.420656970605884,78.76904509582401,0.009333333333333416,0.002153846153846173,165.9385756,21.5886262
MCXC_J2311.5+0338,3.563737885667586,4.420656970605884,15.754062725688689,0.17666666666666664,0.04076923076923076,85.30271484,14.55623954
ZwCl_0806.5+2822,43.56942688601546,4.420656970605884,192.60549066896763,0.020000000000000018,0.004615384615384619,,
ZwCl_0806.5+2822,14.073774374031679,4.420656970605884,62.2153287892976,0.33413333333333334,0.07710769230769231,,
CXOU_J052215-481816,3.6390082799384174,4.379317752625776,15.936373562286501,,,,
CXOU_J052215-481816,3.6390082799384174,4.379317752625776,15.936373562286501,0.0,0.0,,
Bullet_Cluster,90.99236647332206,4.379317752625776,398.4844858500498,0.0057432432432433615,0.0013117283950617553,,
ABELL_2537,2.3341637057651963,4.368925273712677,10.197786807100407,0.04085084745762724,0.009305791505791533,78.80610706,12.79531031
ABELL_S0520,45.6184943604725,4.368925273712677,199.30379296018756,0.006779661016949159,0.001544401544401546,320.1325294,39.83769486
ClG_2153.8+3746,5.105309374479681,4.337608560722814,22.1448336478815,0.005821917808219107,0.0013157894736841945,55.18910806,6.284142828
ABELL_2813,23.06648966044046,4.337608560722814,100.05340301695082,0.029352739726027383,0.006633900928792566,136.338408,22.77972945
ABELL_2813,7.357519725991541,4.337608560722814,31.91404054914788,0.020616438356164283,0.004659442724458181,136.338408,22.77972945
NSCS_J150117+422152,7.9560477536601875,4.337608560722814,34.51022084579595,0.0034246575342465786,0.0007739938080495363,,
BLOX_J1023.6+0411.1,0.7552838485801981,4.3271230511602825,3.268206151360428,0.0034364261168384914,0.0007745933384972896,8.94693467,0.960025551
WHL_J131505.2+514902,12.609382760201795,4.3271230511602825,54.562350802572254,0.03092783505154642,0.006971340046475607,159.8951474,30.27731774
WHL_J091834.3+295318,23.17385234917729,4.306081798909632,99.78850381141154,0.09688581314878902,0.021722265321955026,,
ABELL_0611,0.7628941943571173,4.295525947256937,3.277031806872674,0.0034722222222222255,0.000776397515527951,63.67293577,8.437371355
MCXC_J0437.1+0043,3.8977328456068845,4.263716833141961,16.618829144904392,0.2385964912280701,0.052918287937743176,39.93917798,4.171809587
SPT-CL_J0232-4421,2.024875207968267,4.253066425294274,8.611928762420597,,,,
RBS_0653,4.277216976957744,4.253066425294274,18.191287918397656,0.0010563380281688978,0.00023364485981305837,27.86244943,4.748824114
SPT-CL_J0232-4421,2.024875207968267,4.253066425294274,8.611928762420597,,,,
ABELL_0697,0.399027609497387,4.231694223072055,1.6885628299563447,0.0009929078014184487,0.0002184087363494559,229.6453803,22.63904763
WHL_J092207.6+034558,56.163562423662775,4.210226468023492,236.46131705459467,0.03571428571428574,0.007812500000000007,,
MCXC_J0142.0+2131,3.4570705393283196,4.210226468023492,14.55504988650434,0.01785714285714287,0.0039062500000000035,,
MCXC_J2011.3-5725,0.8355922680077732,4.199456618545714,3.509033480290867,0.014336917562724026,0.003127443315089917,39.44110021,8.622403451
ABELL_1576,1.6027282316295803,4.199456618545714,6.730587680046909,0.07885304659498195,0.0172009382329945,103.8796192,22.10930489
MCXC_J0532.9-3701,1.7878561246148181,4.156136095846091,7.430573373691153,0.01775636363636353,0.0038298039215686045,98.10585443,24.011557
_SBV2004__RS_28,753.8660155688423,4.156136095846091,3133.1697587373365,0.010472727272727451,0.0022588235294118035,,
MCXC_J0303.7-7752,1.9082187282359933,4.14524540126489,7.910034907827788,0.01094890510948906,0.0023547880690737853,187.0740793,34.23908608
ABELL_2631,30.395299642969544,4.134330367467995,125.6642103422181,0.014652014652014664,0.003142183817753341,76.91434718,106.4087099
G139.59+24.18,1.2315906468875644,4.101438658826621,5.051293490993943,0.007407407407407414,0.0015748031496063005,32.80077881,8.951687962
MCXC_J2211.7-0349,3.4313391887543934,4.101438658826621,14.073427200304044,0.2518518518518518,0.05354330708661418,96.78974631,15.1874606
PLCKESZ_G337.09-25.97,1.542141878213614,4.034990320269408,6.222527551074017,0.015151515151515164,0.0031645569620253194,78.31596095,8.850000384
ABELL_S1150,2153.6935453661354,4.001430547752016,8617.855142924396,0.09540229885057473,0.019746233148295007,,
CIZA_J1938.3+5409,6.117294950334443,3.9901938462692526,24.409192666638468,0.0,0.0,82.491668,12.54479756
NSCS_J145715+222009,1.2492632518995093,3.9676449217736707,4.95663299735755,0.0,0.0,12.77931414,1.246583182
NSC_J092017+303027,14.202267199948544,3.9676449217736707,56.349553333548606,0.15891472868217046,0.032591414944356106,128.4870946,76.67303402
ABELL_0068,5.429987121486064,3.9336318364462,21.359570212570443,0.022000000000000016,0.004470119521912354,,
MaxBCG_J016.70077+01.05926,1.5165931483303634,3.9222433152233247,5.948447337952264,0.0,0.0,11.75130698,0.707267751
ABELL_3088,3.7415233543237223,3.9108292805042946,14.632459087779857,0.003557312252964474,0.0007182761372705602,20.39011203,9.298269741
ABELL_3444,0.3547265245705191,3.9108292805042946,1.3872748788619123,0.284505928853755,0.05744612928970472,20.76242033,1.805128244
ABELL_1835,2.372446094610115,3.9108292805042946,9.278231653219299,0.0039525691699604775,0.0007980845969672791,11.29913407,1.210847623
ABELL_2645,14.666252281526273,3.887924428285145,57.021280516738734,0.0,0.0,,
ABELL_2485,3.1353443108519827,3.8418058866855573,12.04538423021722,0.0021093117408906626,0.00041780272654369987,74.81380637,26.48631501
ABELL_2125,1.0093337611606794,3.830211552690433,3.86596183251812,0.02398373983739844,0.00473515248796149,171.2476676,17.88278604
ABELL_2465,22.079915774067747,3.8185912159555047,84.31417242389249,0.005542857142857135,0.0010907630522088336,,
2MFGC_06756,1.3021602825297787,3.7718485994719853,4.91155143794799,0.0007468879668050352,0.00014504431909751286,12.46902944,1.186802241
PLCKESZ_G264.41+19.48,4.422431216293512,3.760097315817868,16.628771745774383,0.9041666666666667,0.175,94.34654772,40.03736969
ABELL_S0821,22.673607541623607,3.7246849484252507,84.4520447367867,0.004008438818565311,0.0007679870654809851,,
ABELL_S0821,15.215363610937478,3.7246849484252507,56.6724358264761,0.0037552742616033838,0.0007194826192400985,,
ABELL_S0780,2.918409123323873,3.712827776258765,10.835550455563867,0.0068220338983050865,0.0013025889967637544,20.93321052,1.310558746
ABELL_1682,0.7054051812105581,3.6890334757858754,2.6022633274785503,0.008547008547008555,0.0016207455429497583,,
SPT-CL_J2023-5535,18.8356908367088,3.665132140609578,69.03529587620673,0.0041250000000000574,0.0007767857142857252,186.1274536,83.93882291
ABELL_0267,20.960214777729487,3.6531411743464974,76.5706236276695,0.005454545454545503,0.001023558082859473,148.3987313,16.48685341
400d_J0720+7108,1.3338483195854265,3.6531411743464974,4.872736216610408,0.002207792207792253,0.00041429731925264856,,
ABELL_2667,3.944548175694101,3.6411232562296076,14.362586097837864,0.01999999999999997,0.003739837398373978,19.09767186,2.169453388
MCXC_J0439.0+0715,2.3236530216385853,3.6411232562296076,8.460707056496453,0.06521739130434775,0.0121951219512195,57.20741694,11.95636792
ZwCl_0857.9+2107,0.7214991435121332,3.6411232562296076,2.6270673107917712,0.026086956521739032,0.004878048780487787,18.93321712,2.343562881
ABELL_0141,0.9956827628896927,3.6411232562296076,3.6254036637846103,,,158.7828692,28.16145174
ABELL_2111,33.33891687078597,3.6290783214640894,120.98954047686277,0.00436681222707424,0.0008136696501220511,189.915292,27.11505477
MCXC_J0220.9-3829,2.000270488132338,3.6290783214640894,7.25913826554546,0.013467248908296958,0.0025093572009764063,18.43114363,3.386269738
MCXC_J1234.2+0947,1.579399049083112,3.6290783214640894,5.731762849968519,0.013100436681222719,0.002441008950366153,194.6084942,65.36794118
ABELL_2390,0.9071226986313624,3.617006305061094,3.2810685204136725,0.008771929824561412,0.0016286644951140079,14.25961229,1.928682982
ABELL_2895,44.390066468299246,3.604907141836598,160.02206763817324,0.013656387665198201,0.0025264873675631553,168.687479,33.93110444
ABELL_2219,1.8287405410554551,3.592780766410823,6.570263842659761,0.00442477876106195,0.0008156606851549762,258.4895274,19.76304851
G113.82+44.35,27.434243173105575,3.592780766410823,98.56522121337113,0.005486725663716898,0.001011419249592185,,
ZwCl_0823.2+0425,1.3313486467258282,3.580627113207244,4.7670630615982725,0.0,0.0,72.06302021,16.33082613
ABELL_1942_AND_CLUMP,1.2858169763991236,3.5684461164521517,4.588368595899701,0.004464285714285718,0.0008169934640522884,67.02281585,74.34499132
ABELL_2261,0.7175159573585184,3.5684461164521517,2.5604170315284525,0.004464285714285718,0.0008169934640522884,41.81764847,9.759130386
MCXC_J1514.9-1523,79.65492880189204,3.556237710173505,283.27186160647415,0.0018206278026906611,0.00033197056418644106,356.1472657,108.5454484
